results,dba_name,license_number,inspection_date,facility_type,risk,zip,latitude,longitude,v_cumsum,v_cumsum_cs
Fail,KING FOOD DRIVE,2841316,12/13/2022,Grocery Store,3,60637,41.769231013145316,-87.61529069900276,3,1
Pass,"TIBA RESTAURANT, INC.",2493002,12/13/2022,Restaurant,1,60625,41.96843517181452,-87.69708958435346,2,0
Pass,ANDYS 11 EAST LOUNGE,845,12/13/2022,Restaurant,1,60611,41.889963868268154,-87.62750692235896,4,0
Fail,XOCO,1991237,12/13/2022,Restaurant,1,60654,41.89071888319747,-87.63058657588671,3,3
Pass,WALGREENS #15921,2308022,12/13/2022,Grocery Store,3,60611,41.8898747912625,-87.62425976144404,0,0
Pass,ERIS BREWERY AND CIDER HOUSE,2321253,12/13/2022,Restaurant,1,60641,41.95368581782097,-87.73412338676303,9,1
Fail,LITTLE CAESARS,2452091,12/13/2022,Restaurant,2,60617,41.722591468010535,-87.57429097892624,5,2
Fail,MI RANCHITO,2277942,12/13/2022,Restaurant,1,60632,41.797991869962225,-87.723443740796,8,0
Pass,COLUTAS PIZZA,71931,12/13/2022,Restaurant,1,60634,41.93916082956911,-87.80664110583346,1,0
Fail,CLUB DE NUTRICION  UN NUEVO AMANECER,2437881,12/13/2022,Restaurant,2,60625,41.968439078876,-87.72008800315973,8,2
Pass,LA CEBOLLITA RESTAURANT,2689434,12/13/2022,Restaurant,1,60632,41.80764585138776,-87.73272527973798,37,3
Fail,ARAMARK @ HARRIS BANK,2881768,12/13/2022,Restaurant,2,60606,41.8773721295901,-87.63969229307136,5,4
Pass,TAHOORA SWEETS & BAKERY,1593122,12/14/2017,Restaurant,1,60659,41.99763133102524,-87.68927000169886,3,0
Pass,RAMIREZ GROCERY,2569579,12/14/2017,Grocery Store,3,60608,41.84948408425596,-87.68081855778911,0,0
Fail,CMM FOOD SERVICES,2622051,12/14/2022,Restaurant,1,60621,41.779661336898904,-87.64463773881644,16,9
Pass,SUMO SUSHI AND HIBACHI,2868415,12/14/2022,Restaurant,1,60657,41.93598925676013,-87.64440858727015,7,0
Pass,BP,2501634,12/14/2022,Grocery Store,2,60620,41.73654360033834,-87.6486434256891,5,1
Fail,DUNKIN DONUTS,32316,12/14/2022,Restaurant,2,60623,41.84081413121831,-87.70478142929927,3,2
Fail,LEXINGTON BETTY SMOKEHOUSE,2717939,12/14/2022,Restaurant,1,60628,41.69297593328423,-87.60266451724692,12,1
Pass,"OLD TOWN OIL,LLC",2483710,12/14/2022,Grocery Store,3,60610,41.91040819050054,-87.63454009171004,0,0
Pass,BIN 5700,2511391,12/14/2022,Restaurant,1,60638,41.789329323265385,-87.74164564419637,1,0
Fail,BUY LOW FOOD & LIQUOR,1969368,12/14/2022,Grocery Store,3,60620,41.73593936167209,-87.64533317498139,18,0
Fail,AUTUMN GREEN AT MIDWAY VILLAGE,1845491,12/14/2022,Restaurant,1,60629,41.771069588287695,-87.74052887602656,2,2
Pass,QUESABIRRIA JALISCO RESTAURANT,2872385,12/14/2022,Restaurant,1,60609,41.82339003118205,-87.6722362475433,9,1
Fail,BOAR'S HEAD CAFE,2744389,12/14/2022,Restaurant,1,60606,41.88001342713154,-87.63657238450709,5,1
Pass,SUPERMERCADO EL RANCHITO,35697,12/14/2022,Grocery Store,1,60632,41.808538297100256,-87.68503545166331,27,6
Pass,WINDY CITY TAPROOM,2511402,12/14/2022,Restaurant,1,60638,41.789329323265385,-87.74164564419637,2,0
Pass,RAJUN CAJUN,36122,12/14/2022,Restaurant,1,60615,41.79943077995451,-87.58947933531431,3,0
Fail,LUBAVITCH MESIVTA OF CHICAGO,2225569,12/14/2022,School,1,60645,42.00676993211173,-87.69960955738188,11,2
Fail,DUNKIN DONUTS,2549199,12/14/2022,Restaurant,2,60608,41.85255524909848,-87.65941106191202,6,2
Fail,7-ELEVEN #32889B,2137189,12/14/2022,Grocery Store,2,60606,41.88313177576784,-87.63400723959279,12,1
Pass,YAO,2791894,12/14/2022,Restaurant,1,60616,41.85294379089013,-87.63330105436609,5,0
Pass,PIZZERIA UNO,2882448,12/14/2022,Restaurant,1,60614,41.93239810695521,-87.6778710361175,2,0
Pass,THE SPICE HOUSE,2578098,12/14/2022,Grocery Store,3,60610,41.90958317993464,-87.63480757563748,0,0
Fail,THE PIZZA CORNER,2595346,12/14/2022,Restaurant,1,60660,41.99708065301259,-87.66061649418074,30,3
Fail,CARNICERIA LA GLORIA,2749089,12/14/2022,Grocery Store,1,60632,41.80096927632034,-87.68872209871739,22,3
Pass,NANDO'S PERI PERI,2476556,12/14/2022,Restaurant,1,60615,41.799423505424414,-87.58996407916824,3,1
Pass,REILLY'S DAUGHTER IRISH PUB,2584039,12/14/2022,Restaurant,1,60638,41.789329323265385,-87.74164564419637,1,0
Pass,THE NEST BAR & EATERY,39774,12/14/2022,Restaurant,1,60634,41.95263300843126,-87.79847599375749,0,0
Fail,JOE'S CLUB CASH & CARRY INC.,2867711,12/14/2022,Grocery Store,3,60651,41.895441308057194,-87.7280287331472,9,1
Pass,THE CHICAGO CITY DAY SCHOOL,2225042,12/14/2022,School,2,60657,41.944429644937394,-87.64293660523042,3,0
Fail,Hubbard (H/S),46341,12/14/2022,School,1,60629,41.78050763139243,-87.71804991421214,17,2
Pass,LICKITY SPLIT FROZEN CUSTARD & SWEETS,2048650,12/14/2022,Restaurant,2,60660,41.99257145211282,-87.66049389721275,16,2
Fail,AUTUMN GREEN AT MIDWAY VILLAGE,2492861,12/14/2022,Restaurant,1,60629,41.771069588287695,-87.74052887602656,2,2
Pass,ESPERANZA SCHOOL,2035,12/14/2022,School,1,60622,41.89162412568287,-87.66853216358251,3,0
Fail,EL PLAN DE LOBOS,2506267,12/14/2022,Restaurant,1,60632,41.80120185097902,-87.68796644449378,30,5
Pass,CHEMA'S RESTAURANT INC,2523052,12/14/2022,Restaurant,1,60647,41.910145884394176,-87.71323658718163,9,2
Pass,HYATT PLACE CHICAGO SOUTH,2232869,12/14/2022,Restaurant,1,60615,41.80018633323197,-87.5889182840831,2,0
Pass,SUPER CARNICERIA EL POLLO,41768,12/14/2022,Grocery Store,1,60632,41.808513511398374,-87.68655702431569,6,1
Fail,MCDONALD'S RESTAURANT,1986407,12/14/2022,Restaurant,2,60660,41.99785643742185,-87.67642502602074,6,2
Pass,AVVIO INC,2732652,12/14/2022,Restaurant,1,60641,41.959951934694594,-87.72849754956722,3,1
Pass,FIRST CHOICE MARKET,2152285,12/14/2022,Grocery Store,1,60617,41.72997787118805,-87.55038259436638,9,1
Fail,MOTHER HUBBARDS,31823,12/14/2022,Restaurant,1,60654,41.889951601607,-87.6282287976515,43,9
Pass,CHEESIE'S PUB & GRUB,2309057,12/14/2022,Restaurant,1,60622,41.90673205406806,-87.67153597636648,20,0
Pass,TRUE BURGER CO.,2511385,12/14/2022,Restaurant,1,60638,41.789329323265385,-87.74164564419637,0,0
Pass,QING XIANG YUAN,2437376,12/14/2022,Restaurant,1,60616,41.85528170377401,-87.63199264229414,12,0
Pass,PHODEGA,2831491,12/14/2022,Restaurant,1,60616,41.85757610866475,-87.64200897164467,4,0
Pass,TUXPAN MEXICAN GRILL,2084050,12/15/2014,Restaurant,1,60630,41.98249929727471,-87.77415091836444,0,0
Pass,LANA'S RESTAURANT INC,2437925,12/15/2015,Restaurant,2,60621,41.779784072879195,-87.64970295329033,0,0
Pass,KENT YOUNG HEALTH PRODUCTS CENTER & CO.,1271898,12/15/2015,Grocery Store,3,60616,41.849115448204394,-87.63207811669216,0,0
Pass,CERES CAFE,18237,12/15/2021,Restaurant,1,60604,41.878025655260835,-87.63206228626693,2,1
Pass,LA JEREZANA,27371,12/15/2022,Grocery Store,1,60617,41.73019853835297,-87.55020647842605,0,0
Fail,TIMEZSQUARE,2840097,12/15/2022,Grocery Store,3,60628,41.69620076046872,-87.64235277732084,14,1
Pass,LA VILLITA RESTAURANT,2475919,12/15/2022,Restaurant,1,60623,41.84457881432445,-87.708539906395,7,0
Pass,"TAQUERIA Y BIRRIERIA MORELIA, INC.",2278083,12/15/2022,Restaurant,1,60629,41.79066695339908,-87.72323574527378,3,0
Fail,"INDO-PAK MEAT&GROCERY,LLC",2021899,12/15/2022,Grocery Store,2,60625,41.96836564028846,-87.72658635101799,3,1
Pass,WHEATLEY C.P.C.,22622,12/15/2022,School,1,60827,41.6538936024637,-87.59953970786412,19,2
Pass,Madison,24301,12/15/2022,School,2,60619,41.759552241669525,-87.5906758201986,3,2
Fail,LITTLE CAESAR PIZZA #1650,2221,12/15/2022,Restaurant,2,60608,41.839488997116675,-87.64646085648725,9,5
Pass,KIKUYA RESTAURANT,1546681,12/15/2022,Restaurant,1,60615,41.79507541601845,-87.58752073558598,4,0
Fail,ZAYNA MED GRILL,2698275,12/15/2022,Restaurant,1,60642,41.89098034174263,-87.65645936254593,11,2
Pass,INSTITUTO JUSTICE AND LEADERSHIP ACADEMY,3910452,12/15/2022,School,2,60608,41.84547683765483,-87.6840650592531,4,2
Pass,CHICAGO FOOD MARKET INC,19708,12/15/2022,Grocery Store,2,60616,41.851595719946424,-87.6318369065422,3,0
Fail,PIZZA FRIED CHICKEN ICE CREAM,2704163,12/15/2022,Restaurant,1,60608,41.83808910384431,-87.65129460738949,16,6
Pass,STARBUCKS COFFEE #2224,23083,12/15/2022,Restaurant,2,60610,41.890058266027715,-87.63122988738189,0,0
Fail,ROYAL SONESTA CHICAGO RIVER NORTH,2802457,12/15/2022,Restaurant,1,60654,41.89105524147196,-87.62789762934904,4,2
Fail,Hay Community Academy,31111,12/15/2022,School,1,60651,41.89918473417446,-87.7558503435186,1,0
Fail,ROOH CHICAGO,2636552,12/15/2022,Restaurant,1,60661,41.88451904314297,-87.6472154786667,4,1
Pass,WEST RIVER CAFE,1646219,12/15/2022,Restaurant,1,60625,41.961225358561954,-87.70839694891846,7,2
Pass,TACONTENTO,2334804,12/15/2022,Restaurant,1,60618,41.961208104753815,-87.71565027290319,16,2
Pass,TWO FISH,2452557,12/15/2022,Restaurant,2,60653,41.809376542860875,-87.60987083175567,6,0
Fail,Carver Military Academy,46381,12/15/2022,School,1,60827,NA,NA,21,5
Fail,PHO NO.1 BREWING CO.VIETNAMESE NOODLE & CRAFT BEER,2809113,12/15/2022,Restaurant,1,60634,41.937859427847215,-87.82625503087803,4,2
Fail,MUNDO SALUDABLE,2511889,12/15/2022,Restaurant,2,60660,41.98497174650878,-87.669709223002,9,0
Pass,ARAMARK @ HARRIS BANK,2881768,12/15/2022,Restaurant,2,60606,41.8773721295901,-87.63969229307136,5,4
Pass,"FALAFEL DREAM, INC.",2437219,12/15/2022,Restaurant,1,60634,41.95225488946834,-87.80739690900613,23,1
Fail,KIMS US,2766603,12/15/2022,Restaurant,1,60657,41.94379677558918,-87.64526607444076,8,0
Pass,LOCAL FOODS,2404837,12/15/2022,Grocery Store,1,60642,41.91428779519858,-87.66281790988793,20,1
Pass,ALPHONSUS ACADEMY,2225057,12/15/2022,School,2,60657,41.93598424806026,-87.66523835571756,3,1
Fail,DUNKIN DONUT,2109876,12/15/2022,Restaurant,2,60617,41.7299824882975,-87.55140126696199,16,5
Fail,HAROLDS THE FRIED WING KING 2 COMPANY,2881841,12/15/2022,Restaurant,1,60657,41.94319478803317,-87.6531318258463,9,4
Pass,HUA'S CHINESE CHOP SUEY EXPRESS,2147319,12/15/2022,Restaurant,1,60617,41.73019625893931,-87.5505637029876,43,1
Fail,SONORA MEATS,1226418,12/15/2022,Grocery Store,2,60623,41.844094406449955,-87.72825710002664,6,0
Pass,BIAN,2744749,12/15/2022,Restaurant,1,60654,41.89658519119955,-87.64299618172501,13,5
Pass,EDEN'S THE ORIGINAL,2882240,12/15/2022,Restaurant,1,60646,41.99121509458988,-87.7481797085626,13,2
Pass,NORTH CHICAGO SUBS LLC,2877635,12/15/2022,Restaurant,2,60641,41.95915229263769,-87.75302230536079,17,3
Fail,LOS POTRILLOS,1650212,12/15/2022,Grocery Store,1,60618,41.93930951600574,-87.718539940519,9,0
Fail,LUCIANO'S GROCERY-18TH ST,1380524,12/15/2022,Grocery Store,1,60608,41.857856567514325,-87.66941959556328,20,9
Fail,CARNITAS LA ESQUINITA,2341662,12/15/2022,Restaurant,1,60618,41.95395117084635,-87.7139821082167,11,2
Pass,WILLA CATHER  ELEMENTARY SCHOOL,26021,12/15/2022,School,1,60612,41.88297700467335,-87.69922315280671,1,0
Pass,"SAUCY PORK HYDE PARK, LLC.",2608631,12/15/2022,Restaurant,1,60615,41.7951714122641,-87.5970170811026,3,0
Pass,MINGHIN CUISINE,2348814,12/15/2022,Restaurant,1,60616,41.8532702235994,-87.63424788717859,9,0
Pass,WISE NUTRITION,2802389,12/15/2022,Restaurant,2,60623,41.84409518418072,-87.7281761467924,1,0
Fail,TAS,2876607,12/15/2022,Restaurant,1,60634,41.94268078663294,-87.806767943995,6,2
Pass,Mitchell,24511,12/15/2022,School,1,60612,41.89205482232845,-87.68317867075605,0,0
Pass,CAFE FENIX,2621517,12/15/2022,Restaurant,2,60641,41.93533365394091,-87.72693021132564,2,0
